Inst Code,INSTITUTE NAME,Place,Dist Code,COED,COLLEGE TYPE,YEAR OF ESTB,BRANCH CODE,Branch Name,OC BOYS,OC GIRLS,BC_A BOYS,BC_A GIRLS,BC_B BOYS,BC_B GIRLS,BC_C BOYS,BC_C GIRLS,BC_D BOYS,BC_D GIRLS,BC_E BOYS,BC_E GIRLS,SC BOYS,SC GIRLS,ST BOYS,ST GIRLS,EWS GEN OU,EWS GIRLS OU,TUITION FEE,AFFILIATED
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,20681.0,20681.0,52784.0,54503.0,29964.0,29964.0,20681.0,90077.0,28062.0,28062.0,56598.0,56598.0,69492.0,70886.0,69545.0,89170.0,25985.0,25985.0,135000.0,ANURAG UNIVERSITY
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,36086.0,39983.0,96783.0,103519.0,51790.0,68361.0,119024.0,119024.0,49100.0,69832.0,110147.0,110147.0,117102.0,130769.0,106371.0,119791.0,57967.0,57967.0,135000.0,ANURAG UNIVERSITY
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,INF,INFORMATION TECHNOLOGY,15990.0,15990.0,44383.0,44383.0,22225.0,23238.0,29544.0,29544.0,21951.0,21951.0,39658.0,57493.0,64408.0,65485.0,74864.0,84301.0,16947.0,16947.0,135000.0,ANURAG UNIVERSITY
CVSR,ANURAG UNIVERSITY (FORMERLY ANURAG GRP OF INSTNS- CVSR COLL OF ENGG),GHATKESAR,MDL,COED,PVT,2002.0,MEC,MECHANICAL ENGINEERING,59006.0,59006.0,137430.0,137430.0,90757.0,138932.0,59006.0,145041.0,91747.0,136937.0,136119.0,137938.0,146228.0,180353.0,141518.0,180191.0,87548.0,159560.0,135000.0,ANURAG UNIVERSITY
DARE,DARIPALLY ANANTHA RAMULU COLLOF ENGGAND TECH,KHAMMAM,KHM,COED,PVT,2007.0,CSE,COMPUTER SCIENCE AND ENGINEERING,145070.0,152662.0,157842.0,157842.0,164160.0,171514.0,145070.0,152662.0,145070.0,152662.0,145070.0,174860.0,174462.0,174462.0,177040.0,178962.0,145070.0,152662.0,50000.0,JNTUH
DARE,DARIPALLY ANANTHA RAMULU COLLOF ENGGAND TECH,KHAMMAM,KHM,COED,PVT,2007.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,129949.0,129949.0,129949.0,129949.0,158526.0,158526.0,129949.0,129949.0,129949.0,129949.0,129949.0,129949.0,129949.0,129949.0,129949.0,129949.0,129949.0,142156.0,50000.0,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),64830.0,66681.0,104816.0,104816.0,87891.0,97119.0,93681.0,93681.0,93600.0,93600.0,67989.0,161923.0,156118.0,156118.0,163975.0,169564.0,86012.0,86012.0,60000.0,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004.0,CSE,COMPUTER SCIENCE AND ENGINEERING,49768.0,49768.0,86162.0,89860.0,75586.0,85309.0,49768.0,49768.0,65365.0,65365.0,109031.0,109031.0,130791.0,130791.0,127322.0,127322.0,73560.0,73560.0,60000.0,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),63923.0,63923.0,126900.0,126900.0,90473.0,90473.0,63923.0,158387.0,90443.0,93214.0,139314.0,153920.0,161018.0,161018.0,167867.0,177400.0,85582.0,85582.0,60000.0,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,67567.0,67567.0,83635.0,133501.0,85448.0,96706.0,93093.0,93093.0,89997.0,89997.0,130331.0,130331.0,166568.0,166568.0,96776.0,176621.0,86349.0,86349.0,60000.0,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,90645.0,98385.0,127579.0,127579.0,125845.0,125845.0,90645.0,98385.0,115529.0,115529.0,90645.0,142501.0,168409.0,173443.0,173903.0,173903.0,120508.0,148930.0,60000.0,JNTUH
DRKI,D R K INSTITUTE OF SCI AND TECHNOLOGY,BOWRAMPET,MDL,COED,PVT,2004.0,MEC,MECHANICAL ENGINEERING,98893.0,98893.0,111629.0,180394.0,163775.0,175362.0,98893.0,98893.0,158588.0,158588.0,171736.0,171736.0,170506.0,170506.0,171180.0,179458.0,98893.0,144472.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,CIV,CIVIL ENGINEERING,104522.0,104522.0,104522.0,149554.0,144625.0,144625.0,104522.0,180381.0,159383.0,159383.0,145206.0,145206.0,169899.0,177772.0,174850.0,177779.0,104522.0,104522.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),75768.0,75768.0,80569.0,148834.0,100425.0,108367.0,92454.0,92454.0,92032.0,92537.0,75768.0,75768.0,148992.0,157562.0,170938.0,179185.0,97708.0,97708.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),72161.0,72161.0,116216.0,118854.0,92404.0,92404.0,72161.0,72161.0,82146.0,82146.0,129496.0,129496.0,162571.0,162571.0,167443.0,177474.0,100209.0,100209.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,CSE,COMPUTER SCIENCE AND ENGINEERING,59700.0,59700.0,118100.0,129499.0,88694.0,88694.0,85600.0,85600.0,83596.0,83596.0,111730.0,155859.0,156754.0,159584.0,168248.0,172524.0,84896.0,84896.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),71758.0,71758.0,130733.0,134949.0,106118.0,106118.0,71758.0,71758.0,89943.0,91652.0,128293.0,156590.0,166282.0,166282.0,172471.0,176923.0,97122.0,104489.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,71572.0,71572.0,71572.0,137221.0,89602.0,109655.0,71572.0,162435.0,87916.0,95805.0,155665.0,155665.0,165914.0,165914.0,169035.0,169035.0,86854.0,86854.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,89590.0,109586.0,163563.0,163563.0,114687.0,136464.0,89590.0,109586.0,105876.0,109586.0,142107.0,142158.0,169248.0,174192.0,176810.0,177448.0,158896.0,159115.0,60000.0,JNTUH
ELEN,ELLENKI COLLGE OF ENGG AND TECHNOLOGY,PATANCHERU,SRD,COED,PVT,2001.0,MEC,MECHANICAL ENGINEERING,106379.0,106379.0,106379.0,162477.0,164316.0,172697.0,106379.0,106379.0,151746.0,151746.0,106379.0,159373.0,172680.0,172680.0,176883.0,176883.0,106379.0,106379.0,60000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,AID,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,96591.0,96591.0,139499.0,159378.0,161042.0,161042.0,139643.0,139643.0,125155.0,136289.0,138215.0,154504.0,171183.0,171183.0,180068.0,180068.0,96591.0,96591.0,100000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,BIO,BIO-TECHNOLOGY,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,168715.0,100000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,CSE,COMPUTER SCIENCE AND ENGINEERING,80812.0,80812.0,97618.0,134665.0,118481.0,118481.0,102257.0,102257.0,102170.0,102170.0,154298.0,154298.0,144953.0,144953.0,165286.0,177377.0,135849.0,135849.0,100000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,CSG,COMPUTER SCIENCE & DESIGN,157589.0,157589.0,157589.0,157589.0,157589.0,180333.0,157589.0,157589.0,157589.0,162030.0,157589.0,157589.0,177723.0,177723.0,179634.0,179880.0,157589.0,157589.0,100000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),80141.0,90148.0,159709.0,159709.0,120413.0,134767.0,80141.0,117770.0,110701.0,115132.0,149368.0,149368.0,167577.0,167577.0,177401.0,177401.0,142058.0,155777.0,100000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,93792.0,134506.0,118543.0,177860.0,157962.0,157962.0,93792.0,134506.0,103849.0,135655.0,93792.0,163309.0,180371.0,180371.0,146863.0,175747.0,131200.0,142324.0,100000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,70482.0,70482.0,70482.0,70482.0,70482.0,70482.0,70482.0,70482.0,70482.0,70482.0,70482.0,70482.0,174671.0,174671.0,70482.0,70482.0,70482.0,70482.0,100000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,MIN,MINING ENGINEERING,145694.0,149864.0,167225.0,167225.0,145694.0,149864.0,145694.0,149864.0,145694.0,149864.0,145694.0,149864.0,145694.0,174449.0,145694.0,149864.0,145694.0,149864.0,100000.0,JNTUH
GATE,GATE INSTITUTE OF TECHNOLOGYAND SCIENCES,KODAD,SRP,COED,PVT,2008.0,PHE,PHARMACEUTICAL ENGINEERING,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,122354.0,100000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,CIV,CIVIL ENGINEERING,58557.0,58557.0,108029.0,150954.0,58557.0,110754.0,58557.0,58557.0,84654.0,84654.0,110798.0,110798.0,126738.0,157474.0,117356.0,178477.0,108736.0,129234.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),20149.0,20149.0,49849.0,49849.0,28613.0,29498.0,71302.0,93132.0,29106.0,29106.0,67274.0,67274.0,76441.0,76441.0,93043.0,95160.0,21141.0,21141.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),18581.0,18581.0,48077.0,48077.0,27053.0,27053.0,33329.0,89322.0,25899.0,26169.0,52974.0,52974.0,70783.0,70783.0,87704.0,103411.0,19764.0,19764.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,CSE,COMPUTER SCIENCE AND ENGINEERING,14575.0,14780.0,36589.0,37018.0,22329.0,22329.0,60980.0,60980.0,21865.0,21865.0,45192.0,48059.0,55401.0,55401.0,68487.0,80683.0,17435.0,17634.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),17184.0,17184.0,39332.0,39332.0,24501.0,24501.0,17184.0,130165.0,23960.0,24256.0,56964.0,58299.0,65013.0,65013.0,79702.0,86533.0,19049.0,19049.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,22616.0,22616.0,53326.0,65349.0,36250.0,37767.0,22616.0,22616.0,31245.0,31245.0,70126.0,70126.0,84782.0,84782.0,94830.0,123971.0,28544.0,30078.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,34790.0,41222.0,97285.0,97285.0,61554.0,61554.0,34790.0,41222.0,54657.0,67773.0,127260.0,161159.0,123989.0,128248.0,125927.0,165216.0,61625.0,61625.0,120000.0,JNTUH
GCTC,GEETANJALI COLLEGE OF ENGG AND TECHNOLOGY (AUTONOMOUS),KEESARA,MDL,COED,PVT,2005.0,MEC,MECHANICAL ENGINEERING,33861.0,54752.0,126196.0,126196.0,96921.0,110492.0,117482.0,117482.0,65438.0,65438.0,33861.0,107850.0,156805.0,177615.0,153075.0,157215.0,83678.0,83678.0,120000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006.0,CIV,CIVIL ENGINEERING,109466.0,112294.0,134844.0,158335.0,116393.0,137226.0,109466.0,112294.0,129215.0,129215.0,155947.0,155947.0,175359.0,179411.0,173827.0,179284.0,130060.0,130060.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),71687.0,71687.0,137806.0,137806.0,87993.0,93729.0,71687.0,71687.0,87557.0,92542.0,76451.0,103155.0,161820.0,166131.0,156065.0,172858.0,88337.0,89382.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006.0,CSE,COMPUTER SCIENCE AND ENGINEERING,52938.0,52938.0,100667.0,132172.0,82656.0,91604.0,106911.0,106911.0,79217.0,79217.0,101357.0,101357.0,144276.0,144276.0,135398.0,135398.0,83932.0,83932.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),55309.0,65420.0,112143.0,138763.0,87247.0,89700.0,55309.0,65420.0,78087.0,78087.0,77137.0,77137.0,164407.0,164407.0,150068.0,150068.0,84662.0,84829.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,19495.0,61229.0,146015.0,146015.0,102291.0,102291.0,19495.0,61229.0,83714.0,83714.0,130711.0,130711.0,160678.0,170441.0,120148.0,120148.0,88520.0,94313.0,70000.0,JNTUH
GLOB,GLOBAL INST OF ENGINEERING AND TECHNOLOGY (AUTONOMOUS),CHILKUR,RR,COED,PVT,2006.0,MEC,MECHANICAL ENGINEERING,93245.0,93245.0,174610.0,174610.0,163718.0,163718.0,93245.0,93245.0,154202.0,154202.0,156316.0,156316.0,174402.0,174402.0,154801.0,177240.0,126950.0,126950.0,70000.0,JNTUH
GLWC,GOKARAJU LAILAVATHI WOMENS ENGINEERING COLLEGE,BACHUPALLY,MDL,GIRLS,PVT,2021.0,CSE,COMPUTER SCIENCE AND ENGINEERING,,22432.0,,57816.0,,34254.0,,66452.0,,35984.0,,63824.0,,92525.0,,123850.0,,26539.0,70000.0,OU
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,CIV,CIVIL ENGINEERING,73600.0,75069.0,139316.0,150774.0,117009.0,117580.0,73600.0,75069.0,105790.0,109843.0,150785.0,153547.0,155008.0,169408.0,157189.0,157189.0,126276.0,129363.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),23428.0,23428.0,53356.0,53356.0,34631.0,38718.0,123547.0,123547.0,29566.0,31344.0,66850.0,72555.0,73357.0,73357.0,83704.0,116932.0,26131.0,26131.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,CSE,COMPUTER SCIENCE AND ENGINEERING,18559.0,18559.0,41719.0,42957.0,26635.0,26635.0,82581.0,82581.0,23845.0,24549.0,52209.0,52209.0,57540.0,57540.0,58023.0,71607.0,21078.0,21078.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),22226.0,22226.0,52641.0,52641.0,33700.0,33700.0,22226.0,22226.0,28242.0,28242.0,58452.0,66437.0,71923.0,78504.0,86433.0,100622.0,25442.0,25442.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,28168.0,31994.0,79584.0,85889.0,45715.0,47813.0,46791.0,46791.0,46669.0,46669.0,80129.0,85804.0,105745.0,105745.0,103624.0,110755.0,37170.0,39153.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,41191.0,41191.0,142085.0,143059.0,83816.0,83816.0,72756.0,72756.0,70422.0,72352.0,133618.0,133759.0,159842.0,162057.0,126865.0,126865.0,77405.0,77405.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,INF,INFORMATION TECHNOLOGY,28267.0,28267.0,76537.0,76537.0,41810.0,44199.0,28267.0,28267.0,38190.0,38272.0,74183.0,85675.0,97307.0,97307.0,113385.0,132343.0,30410.0,31437.0,120000.0,JNTUH
GNIT,GURUNANAK INST OF TECHNOLOGY (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,1999.0,MEC,MECHANICAL ENGINEERING,72761.0,107781.0,110399.0,133919.0,91966.0,144334.0,72761.0,160910.0,106573.0,154304.0,146542.0,146542.0,133701.0,166726.0,166023.0,167699.0,94891.0,124249.0,120000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),,7460.0,,19144.0,,10668.0,,16345.0,,9726.0,,19090.0,,36314.0,,51937.0,,7893.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,CSE,COMPUTER SCIENCE AND ENGINEERING,,5507.0,,15139.0,,8338.0,,22652.0,,7618.0,,15422.0,,28759.0,,39330.0,,6596.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),,6307.0,,16939.0,,9216.0,,17655.0,,8158.0,,13864.0,,31719.0,,46594.0,,7352.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,,11048.0,,30774.0,,15676.0,,45659.0,,16612.0,,36982.0,,49738.0,,65949.0,,11780.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,,27497.0,,60218.0,,45568.0,,40051.0,,39229.0,,53648.0,,100137.0,,100890.0,,32723.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,ETM,ELECTRONICS AND TELEMATICS,,24268.0,,87848.0,,36468.0,,43867.0,,34082.0,,63430.0,,129111.0,,149974.0,,29535.0,100000.0,JNTUH
GNTW,G NARAYNAMMA INSTITUTE OF TECHNOLOGY AND SCI,SHAIKPET,HYD,GIRLS,PVT,1997.0,INF,INFORMATION TECHNOLOGY,,8355.0,,22813.0,,11619.0,,28156.0,,11248.0,,20017.0,,43468.0,,61549.0,,9001.0,100000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,CIV,CIVIL ENGINEERING,35928.0,35928.0,66935.0,66935.0,53025.0,53025.0,35928.0,35928.0,42859.0,75457.0,43515.0,43515.0,72657.0,72657.0,86619.0,109828.0,47057.0,69384.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,CSB,COMPUTER SCIENCE AND BUSINESS SYSTEM,5939.0,7601.0,18735.0,18735.0,8498.0,8498.0,23717.0,23717.0,8259.0,9098.0,9973.0,20471.0,28602.0,32609.0,35665.0,36735.0,6205.0,8511.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),5223.0,6216.0,13261.0,15831.0,7375.0,8594.0,27020.0,27020.0,7876.0,8204.0,11107.0,13934.0,23580.0,26470.0,27744.0,32684.0,5798.0,6684.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,CSE,COMPUTER SCIENCE AND ENGINEERING,3915.0,4376.0,10020.0,14089.0,5215.0,6319.0,8275.0,8275.0,5763.0,5931.0,7689.0,12610.0,18295.0,19526.0,21697.0,28656.0,4298.0,5119.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,CSM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),4414.0,5122.0,10785.0,10785.0,6195.0,7335.0,4414.0,26275.0,6669.0,7301.0,9600.0,14145.0,20587.0,20931.0,24280.0,34458.0,4858.0,5837.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,ECE,ELECTRONICS AND COMMUNICATION ENGINEERING,6372.0,8211.0,19066.0,19066.0,9524.0,11488.0,24865.0,24865.0,10524.0,10524.0,24574.0,27987.0,32445.0,34268.0,31749.0,43776.0,7886.0,9093.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,EEE,ELECTRICAL AND ELECTRONICS ENGINEERING,14922.0,17733.0,31479.0,31479.0,22330.0,22330.0,14922.0,17733.0,25439.0,29692.0,14922.0,17733.0,60127.0,60127.0,48430.0,48430.0,14922.0,20028.0,130000.0,JNTUH
GRRR,GOKARAJU RANGARAJU INSTITUTE OF ENGG AND TECH,BACHUPALLY,MDL,COED,PVT,1997.0,MEC,MECHANICAL ENGINEERING,29066.0,29066.0,68803.0,68803.0,34213.0,92894.0,29066.0,29066.0,29066.0,64021.0,74632.0,74632.0,75981.0,103459.0,86247.0,127365.0,42180.0,42180.0,130000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,CIV,CIVIL ENGINEERING,61045.0,94564.0,145305.0,157805.0,107574.0,107574.0,61045.0,94564.0,101629.0,118602.0,153892.0,153892.0,161746.0,175505.0,160496.0,160496.0,137852.0,137852.0,120000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,CSC,COMPUTER SCIENCE AND ENGINEERING (CYBER SECURITY),33152.0,35355.0,65027.0,91069.0,45225.0,48566.0,125607.0,162596.0,44637.0,44637.0,71192.0,85471.0,98715.0,98715.0,99031.0,134056.0,38832.0,38872.0,120000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,CSD,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),28382.0,31267.0,68126.0,70789.0,42948.0,43414.0,28382.0,31267.0,41643.0,43887.0,40016.0,53125.0,88363.0,94701.0,96202.0,129869.0,34149.0,34494.0,120000.0,JNTUH
GURU,GURU NANAK INSTITUTIONS TECHNICAL CAMPUS (AUTONOMOUS),IBRAHIMPATAN,RR,COED,PVT,2001.0,CSE,COMPUTER SCIENCE AND ENGINEERING,24734.0,24933.0,50543.0,50543.0,36342.0,36623.0,91128.0,127941.0,32744.0,34420.0,63077.0,77691.0,68731.0,68731.0,70224.0,77762.0,30533.0,31867.0,120000.0,JNTUH
